lambda_micron,nuFnu
0.1,5.204780191080404e-05
0.1236673,0.04204461060663332
0.152936,0.16731842489949503
0.1891319,0.4329083784863539
0.2338943,0.7987886109208374
0.2892508,1.1285806991314284
0.3577086,1.3126162762604439
0.4423686,1.2442141978924577
0.5470654,1.0394960170946734
0.676541,0.7782309085260679
0.83666,0.5479867800527383
1.034675,0.3999466536168701
1.279555,0.3190565102559873
1.582391,0.24763561549205176
1.9569,0.17371860179592252
2.420045,0.10781513442765892
2.992805,0.0797617911257826
3.701121,0.06461308546805396
4.577077,0.05598501602144318
5.660348,0.05257885085992653
7.0,0.049105656058946935
7.089677,0.049182990038101594
7.180503,0.049294984334054
7.272493,0.049406833673789396
7.365661,0.04951479839023628
7.460023,0.049671098546487574
7.555593,0.05022059056021457
7.652388,0.05116423543088633
7.750423,0.05211463744314459
7.849714,0.05307738299899838
7.950277,0.054062748527986926
8.052128,0.0565022761833675
8.155284,0.06026196137972537
8.259761,0.06709220274990903
8.365577,0.07814271071028038
8.472749,0.0907055549401577
8.581293,0.10468368794666069
8.691229,0.11977211829519649
8.802572,0.13646735109198482
8.915342,0.15612676264177314
9.029557,0.1774109226224245
9.145235,0.19919078491503314
9.262394,0.21937980629742823
9.381055,0.2380211738315618
9.501236,0.2513211764600667
9.622957,0.2612997856137341
9.746237,0.26539113285756016
9.871096,0.26533647965075424
9.997555,0.26059119553747945
10.12563,0.25319203201771423
10.25535,0.24432198471045802
10.38673,0.2350819929694392
10.5198,0.22461912160702963
10.65457,0.2134232170124367
10.79107,0.20145747941172978
10.92931,0.19026665479032326
11.06933,0.17974041484267203
11.21113,0.16954855933228413
11.35476,0.15943949975324548
11.50023,0.14878122869124352
11.64756,0.13819376808792874
11.79677,0.12820287352154167
11.9479,0.11869403769253807
12.10097,0.11081152951296758
12.25599,0.10400115860503933
12.413,0.0978352452441619
12.57203,0.09380592552504997
12.73309,0.09217268817311938
12.89621,0.09054788058283712
13.06143,0.09090433200862467
13.22876,0.09347298244939896
13.39823,0.09648525741640004
13.56988,0.09979848517816864
13.74372,0.103532833316001
13.91979,0.10742466273209814
14.09812,0.11111533034520282
14.27873,0.1145024432916233
14.46165,0.11808560279811087
14.64692,0.12222762952953842
14.83456,0.12673380592155964
15.02461,0.13219784569644522
15.21709,0.14148854966846705
15.41204,0.15196941985000714
15.60948,0.16334768010667547
15.80946,0.175720290256925
16.01199,0.18827946850741187
16.21712,0.199520964184825
16.42488,0.21051716599095663
16.6353,0.2180029183336389
16.84841,0.22339044110890593
17.06426,0.22721310555368507
17.28287,0.2281735379138184
17.50428,0.22825815449444817
17.72853,0.22624789446947793
17.95565,0.22356165002977987
18.18568,0.22013116751415082
18.41866,0.2163048476725956
18.65462,0.21279418606708134
18.8936,0.20950310913114942
19.13565,0.20628427935064297
19.3808,0.2031515713557228
19.62908,0.20037745804520735
19.88055,0.1979506276516653
20.13524,0.19569705763722467
20.3932,0.19363911657696298
20.65445,0.19163828309168873
20.91906,0.18970177077809347
21.18705,0.18842526037000104
21.45848,0.1874704811574638
21.73339,0.18654001448919655
22.01181,0.18563922782222092
22.29381,0.18486645426190387
22.57941,0.18410438065369056
22.86868,0.18334371303977892
23.16165,0.1825295654311846
23.45837,0.18165375459854533
23.7589,0.18077417879319238
24.06328,0.17966426676062885
24.37155,0.17813214095914012
24.68378,0.17652142731274986
25.0,0.1749084996307577
30.73734,0.14120262269777376
37.79135,0.10474655181158397
46.46422,0.07317567049988431
57.12745,0.04394583388103586
70.23782,0.023686961388722273
86.35694,0.011944095257340264
106.1753,0.0055714164275068164
130.5418,0.002450649624352184
160.5003,0.0010285662080905037
197.3341,0.000416350644886015
242.6209,0.000163671488007716
298.3008,6.296827935787914e-05
366.7589,2.3827539984939498e-05
450.9277,8.901629386958205e-06
554.4126,3.2925838566112257e-06
681.6467,1.2085250463428507e-06
838.0801,4.409510678635524e-07
1030.414,1.6016543134569464e-07
1266.887,5.7987099362980746e-08
1557.629,2.094967158015587e-08
1915.095,7.561497424196329e-09
2354.597,2.730130530120441e-09
2894.961,9.876026126408165e-10
3559.336,3.5865530763380506e-10
4376.18,1.3110919123308048e-10
5380.484,4.8417759523864e-11
6615.27,1.8147659087144944e-11
8133.431,6.943862217859695e-12
10000.0,1.9682810710561672e-12
