lambda_micron,nuFnu
0.1,4.7091742199107715e-05
0.1236673,0.04191661200514228
0.152936,0.16685027860162996
0.1891319,0.43350054726799925
0.2338943,0.7927913030300351
0.2892508,1.117679414107099
0.3577086,1.3010973750852841
0.4423686,1.234400161250769
0.5470654,1.0280785376707398
0.676541,0.7651276131861131
0.83666,0.5268973663098797
1.034675,0.3585980417556514
1.279555,0.25672392705989944
1.582391,0.18673420868982987
1.9569,0.13004038476579527
2.420045,0.084208051840202
2.992805,0.06391629985804374
3.701121,0.05441358228860557
4.577077,0.04997438379507823
5.660348,0.04878262699852133
7.0,0.047119726600259926
7.089677,0.047232927020554434
7.180503,0.047376060529168894
7.272493,0.047520811375210456
7.365661,0.04766179600326135
7.460023,0.04784459529100123
7.555593,0.04834484325263026
7.652388,0.04916507745460682
7.750423,0.049993179875966215
7.849714,0.050838288598710334
7.950277,0.05170827873450542
8.052128,0.053772334670978035
8.155284,0.0569657332405297
8.259761,0.06284549940722677
8.365577,0.07261494808832712
8.472749,0.08406652949142882
8.581293,0.09711673024221541
8.691229,0.11146713663065988
8.802572,0.1275598383789964
8.915342,0.1466845620489805
9.029557,0.1675667530673865
9.145235,0.1890951035576933
9.262394,0.20920389497079184
9.381055,0.22789213206902292
9.501236,0.24139997005708053
9.622957,0.2516697879431933
9.746237,0.25614930100942834
9.871096,0.2565348479053607
9.997555,0.2522782103006577
10.12563,0.24538691543604674
10.25535,0.23702677903392733
10.38673,0.2282871123883466
10.5198,0.21832614859137506
10.65457,0.2076286457825845
10.79107,0.19616018391815224
10.92931,0.1854442464661223
11.06933,0.17537226951174065
11.21113,0.16561863290944057
11.35476,0.1559352238097367
11.50023,0.14570160465608492
11.64756,0.13552763608872645
11.79677,0.12593149387010086
11.9479,0.11680104353582078
12.10097,0.10925879425699303
12.25599,0.10275951304018774
12.413,0.09688371545184393
12.57203,0.09309107449069033
12.73309,0.0916353451091705
12.89621,0.090180417043083
13.06143,0.09066337757786569
13.22876,0.09332049001011179
13.39823,0.09642093047459654
13.56988,0.09982512656443182
13.74372,0.10365334088145663
13.91979,0.10764513660893672
14.09812,0.11144381898597026
14.27873,0.1149458074827741
14.46165,0.11864710720998924
14.64692,0.1229095299928109
14.83456,0.12753979231719587
15.02461,0.13313161185591127
15.21709,0.14255527939589668
15.41204,0.1531791099822793
15.60948,0.1647094907302219
15.80946,0.17724278000477872
16.01199,0.18996937193947225
16.21712,0.2013815401062019
16.42488,0.2125524014774837
16.6353,0.22020774442214522
16.84841,0.2257603906744098
17.06426,0.22974357725822467
17.28287,0.23085394041378737
17.50428,0.23108334120152724
17.72853,0.22920698744563206
17.95565,0.22664828281851226
18.18568,0.22333799126890488
18.41866,0.21962535768426517
18.65462,0.21622495617806883
18.8936,0.21304048214004512
19.13565,0.20992346247191998
19.3808,0.20688778431426794
19.62908,0.20420792069377872
19.88055,0.20187300539453717
20.13524,0.1997076044926612
20.3932,0.19773460290164488
20.65445,0.1958140306666482
20.91906,0.19395315233762733
21.18705,0.19275501844985685
21.45848,0.19187837917819056
21.73339,0.1910221534905114
22.01181,0.19019173268680978
22.29381,0.1894869129949894
22.57941,0.1887887013229908
22.86868,0.1880874941199987
23.16165,0.18732737086576468
23.45837,0.18649966541266308
23.7589,0.18566330685250673
24.06328,0.18458663264628458
24.37155,0.18307272824348506
24.68378,0.1814721073801288
25.0,0.1798627313171696
30.73734,0.1452055333683137
37.79135,0.10718763973307359
46.46422,0.07450404001985764
57.12745,0.04453465786731196
70.23782,0.02391550453707668
86.35694,0.0120265655362458
106.1753,0.005598244177711968
130.5418,0.002458669797001039
160.5003,0.001030791458695601
197.3341,0.0004169289335466013
242.6209,0.00016381218791291092
298.3008,6.30000863003516e-05
366.7589,2.3833994419675067e-05
450.9277,8.902669834858384e-06
554.4126,3.2926364008852637e-06
681.6467,1.2084646073128182e-06
838.0801,4.4091008648232114e-07
1030.414,1.601460752113736e-07
1266.887,5.7979047630957606e-08
1557.629,2.0946523329471427e-08
1915.095,7.560307764860701e-09
2354.597,2.729690375794302e-09
2894.961,9.874418816224816e-10
3559.336,3.585971112436044e-10
4376.18,1.310882422848035e-10
5380.484,4.84102458468846e-11
6615.27,1.8144971529769143e-11
8133.431,6.9429026663341e-12
10000.0,1.9679389000097533e-12
