lambda_micron,nuFnu
0.1,8.551676175274405e-05
0.1236673,0.042175841532083536
0.152936,0.1678868072576863
0.1891319,0.4410984315810697
0.2338943,0.8216807713987542
0.2892508,1.1552067864568758
0.3577086,1.3342261146359427
0.4423686,1.257715286978455
0.5470654,1.0531460639016137
0.676541,0.7907072980937628
0.83666,0.5592066307310088
1.034675,0.41415628167044444
1.279555,0.33804950310613713
1.582391,0.26575901944215874
1.9569,0.1871096887039182
2.420045,0.11510079732283952
2.992805,0.08419999428069873
3.701121,0.06649654395641863
4.577077,0.055476554423017584
5.660348,0.05056778009324326
7.0,0.04590969946100305
7.089677,0.04593444603301393
7.180503,0.04599806213998952
7.272493,0.04605859149155347
7.365661,0.04611703163844928
7.460023,0.046224703838799154
7.555593,0.04673901363995033
7.652388,0.047665018519027845
7.750423,0.04860581315193721
7.849714,0.049565092706750254
7.950277,0.05054701594698316
8.052128,0.0530779273933785
8.155284,0.0570096374814571
8.259761,0.06416118094795771
8.365577,0.07565196887521887
8.472749,0.08857533061543343
8.581293,0.10281712087937732
8.691229,0.11805677634297446
8.802572,0.1347984824412208
8.915342,0.1544030255781693
9.029557,0.1755064140284717
9.145235,0.196990803728511
9.262394,0.21680037462879362
9.381055,0.23500790503091015
9.501236,0.24787430021705753
9.622957,0.2574288042767965
9.746237,0.2611513956063792
9.871096,0.26077728937784217
9.997555,0.2557769363767797
10.12563,0.24816433968297716
10.25535,0.23910829176971948
10.38673,0.22969612201700154
10.5198,0.2190829947715292
10.65457,0.2077523486318619
10.79107,0.19566692610441708
10.92931,0.18435286970977974
11.06933,0.17370200184591245
11.21113,0.16338924751561504
11.35476,0.15316583059264627
11.50023,0.1424086709935675
11.64756,0.13173449810772697
11.79677,0.12166738977557316
11.9479,0.11209759472876472
12.10097,0.10415581184177665
12.25599,0.09729234526032926
12.413,0.0910839544616477
12.57203,0.08699356249205048
12.73309,0.08526557998421966
12.89621,0.08355287240147861
13.06143,0.08378143211832226
13.22876,0.08616748994417246
13.39823,0.08898156955939254
13.56988,0.09208295078481434
13.74372,0.09558879189792008
13.91979,0.09924238309911453
14.09812,0.1026952238771958
14.27873,0.10584866358622431
14.46165,0.10918865268673121
14.64692,0.11306700621962873
14.83456,0.11729477593509267
15.02461,0.12244842523949316
15.21709,0.13131511677844449
15.41204,0.1413415174866075
15.60948,0.15224554956096903
15.80946,0.16412252854627737
16.01199,0.1761840013870044
16.21712,0.18695893734854047
16.42488,0.19749063887171514
16.6353,0.2045913984064603
16.84841,0.20964020306941397
17.06426,0.21315881228314373
17.28287,0.2138838446293149
17.50428,0.21375388295429876
17.72853,0.21158227386364006
17.95565,0.20875333485256478
18.18568,0.20520214418461175
18.41866,0.20126943800259536
18.65462,0.19764818623742236
18.8936,0.1942454148222383
19.13565,0.19091838597099023
19.3808,0.18768159339541637
19.62908,0.1847990302628047
19.88055,0.1822592323257411
20.13524,0.1798938034217682
20.3932,0.17772469342607786
20.65445,0.17561894652496443
20.91906,0.17358387172378836
21.18705,0.1721883254564299
21.45848,0.1711069237498002
21.73339,0.1700557077400108
22.01181,0.1690403236578233
22.29381,0.16815400233500988
22.57941,0.16728579345192574
22.86868,0.16642737290034376
23.16165,0.1655278040844383
23.45837,0.1645801746351965
23.7589,0.16363948949417806
24.06328,0.16249557892390673
24.37155,0.16097301286258944
24.68378,0.15939325957905565
25.0,0.15782732360473686
30.73734,0.12765424092643102
37.79135,0.0963887417464824
46.46422,0.06855376445264717
57.12745,0.041853083434609265
70.23782,0.02285517171646536
86.35694,0.01163629603324163
106.1753,0.005468363723241461
130.5418,0.002418821509939511
160.5003,0.0010193867530240016
197.3341,0.00041384225842353587
242.6209,0.00016301538758312534
298.3008,6.280190828772445e-05
366.7589,2.3786306154826418e-05
450.9277,8.891585650041832e-06
554.4126,3.2901768747743537e-06
681.6467,1.207956263562841e-06
838.0801,4.4081870205260324e-07
1030.414,1.6013522352649671e-07
1266.887,5.79803982581845e-08
1557.629,2.0948251649835558e-08
1915.095,7.561221833092841e-09
2354.597,2.73008673421892e-09
2894.961,9.875998655737253e-10
3559.336,3.586573679129452e-10
4376.18,1.3111063710750233e-10
5380.484,4.841844363053505e-11
6615.27,1.8147941966224876e-11
8133.431,6.9439725022546065e-12
10000.0,1.9683224176063463e-12
