lambda_micron,nuFnu
0.1,0.00010798885702294124
0.1236673,0.04260333419159289
0.152936,0.17160414854820205
0.1891319,0.45289902902420276
0.2338943,0.8389853571757921
0.2892508,1.1719681272613132
0.3577086,1.3421189761366665
0.4423686,1.260599364343004
0.5470654,1.0562106750357287
0.676541,0.7947638848184574
0.83666,0.5623292496951755
1.034675,0.41767130444835476
1.279555,0.3423600514383928
1.582391,0.2697005368590512
1.9569,0.18993863936085856
2.420045,0.11623079933449237
2.992805,0.08445058264267685
3.701121,0.06562377804393035
4.577077,0.053612853508584565
5.660348,0.04796299592012186
7.0,0.04274252189118401
7.089677,0.04273573966444065
7.180503,0.04276752179643842
7.272493,0.042798142408226644
7.365661,0.04282450665878084
7.460023,0.042900721314087537
7.555593,0.04337719403635247
7.652388,0.0442679329829889
7.750423,0.0451734718513537
7.849714,0.046099457281287545
7.950277,0.04704776434865984
8.052128,0.049547273253920006
8.155284,0.05344643024194666
8.259761,0.06056013018479123
8.365577,0.07200235830172433
8.472749,0.08485684788569459
8.581293,0.09898768258144913
8.691229,0.11406103867534241
8.802572,0.13057330022097796
8.915342,0.14986822057437393
9.029557,0.17059599917482376
9.145235,0.1916612344247067
9.262394,0.21104622099725318
9.381055,0.22883011268701625
9.501236,0.24134328707788666
9.622957,0.2505909362864723
9.746237,0.25410449171025307
9.871096,0.2535964031128917
9.997555,0.24854820030534502
10.12563,0.24094073564994908
10.25535,0.23192009988054763
10.38673,0.2225530278309553
10.5198,0.21201078061442077
10.65457,0.20076667960984718
10.79107,0.18878351755748418
10.92931,0.17755986463269852
11.06933,0.16698958282562373
11.21113,0.15675375434633837
11.35476,0.1466082609804145
11.50023,0.13594174982072463
11.64756,0.1253630787690243
11.79677,0.11538859244411037
11.9479,0.10591415439253911
12.10097,0.09804995485710166
12.25599,0.0912555566441503
12.413,0.08511554839937596
12.57203,0.08105522501844964
12.73309,0.07930363969628483
12.89621,0.0775713927173266
13.06143,0.07772873004290613
13.22876,0.07998126753887257
13.39823,0.08264689667714731
13.56988,0.08558921537774619
13.74372,0.08892218322991041
13.91979,0.09239629429618115
14.09812,0.09567357153436887
14.27873,0.09865801724862637
14.46165,0.10182188139518329
14.64692,0.10550712587325739
14.83456,0.10953024388160042
15.02461,0.11445224563260732
15.21709,0.12298700892704985
15.41204,0.13265565605926274
15.60948,0.14318386084105222
15.80946,0.15466344527491915
16.01199,0.1663220901876376
16.21712,0.17672098399683425
16.42488,0.1868761413444262
16.6353,0.1936781278998488
16.84841,0.19847401090490474
17.06426,0.2017743629365288
17.28287,0.2023495693248852
17.50428,0.2020898233516204
17.72853,0.19983981711859433
17.95565,0.19694880532600575
18.18568,0.19335406308461897
18.41866,0.1893879776149478
18.65462,0.18572564542400807
18.8936,0.18227670260547554
19.13565,0.17890298963579565
19.3808,0.17561906686149287
19.62908,0.172681678465068
19.88055,0.17007964381473287
20.13524,0.16764982721426297
20.3932,0.16541343752428211
20.65445,0.16324223645614513
20.91906,0.16114372230419924
21.18705,0.15966651224141895
21.45848,0.15849553503181396
21.73339,0.15735714609889662
22.01181,0.15625718864922328
22.29381,0.15528524707697197
22.57941,0.15433519824750858
22.86868,0.1533993645536454
23.16165,0.15242969198933287
23.45837,0.15142047831788846
23.7589,0.15042443238274203
24.06328,0.1492433202725062
24.37155,0.1477137180473963
24.68378,0.1461410829055419
25.0,0.14459300950370152
30.73734,0.11676429634584648
37.79135,0.08939622102746617
46.46422,0.06455948211854787
57.12745,0.039991902635991394
70.23782,0.022096594406524072
86.35694,0.011349041256224464
106.1753,0.005369942549273712
130.5418,0.00238774884376162
160.5003,0.0010102499172328849
197.3341,0.0004113051036880036
242.6209,0.000162343007293215
298.3008,6.262949811686583e-05
366.7589,2.3743129655298795e-05
450.9277,8.880948197557829e-06
554.4126,3.287588387121388e-06
681.6467,1.2073314837538325e-06
838.0801,4.4066876133836843e-07
1030.414,1.6009934258923784e-07
1266.887,5.7971824239225366e-08
1557.629,2.0946200510278742e-08
1915.095,7.560729906484342e-09
2354.597,2.7299679656220756e-09
2894.961,9.875709269349242e-10
3559.336,3.586502172465829e-10
4376.18,1.3110883207627918e-10
5380.484,4.841797523187354e-11
6615.27,1.8147815875382426e-11
8133.431,6.9439374852327425e-12
10000.0,1.968312265703762e-12
